subID,Outcome,itemL,itemR,value,compar,D_vas1,D_vas2,D_vas3
410,0,14,6,2,3,0,0,0.841226064
410,0,25,16,3,1,0,-1.034466989,0
410,0,9,26,3,2,NaN,2.068933978,0.841226064
410,0,1,10,1,3,1.448744048,1.034466989,0
410,1,6,15,2,3,0,1.034466989,0.841226064
410,1,18,8,3,3,1.448744048,0,-0.841226064
410,0,20,12,1,1,0,1.034466989,1.682452127
410,0,3,20,1,2,0,1.034466989,1.682452127
410,0,11,21,1,1,1.448744048,3.103400967,0.841226064
410,0,20,10,1,1,-1.448744048,0,1.682452127
410,0,25,18,3,1,1.448744048,1.034466989,0.841226064
410,0,21,2,1,2,1.448744048,2.068933978,0.841226064
410,0,15,5,2,3,1.448744048,1.034466989,0
410,1,13,6,2,3,-1.448744048,-1.034466989,-0.841226064
410,0,1,12,1,3,0,0,0
410,0,8,25,3,2,2.897488095,1.034466989,0
410,1,13,5,2,3,0,-1.034466989,-1.682452127
410,0,18,27,3,1,0,2.068933978,0.841226064
410,0,12,19,1,1,NaN,2.068933978,0
410,0,18,26,3,1,NaN,2.068933978,0.841226064
410,0,15,24,2,1,0,0,0
410,0,2,20,1,2,0,0,1.682452127
410,0,19,11,1,1,NaN,2.068933978,0
410,0,26,17,3,1,NaN,1.034466989,0
410,0,17,9,3,3,-1.448744048,1.034466989,0.841226064
410,0,7,26,3,2,NaN,1.034466989,0
410,1,22,6,2,2,NaN,0,0
410,0,4,22,2,2,NaN,0,0
410,1,24,14,2,1,0,1.034466989,0
410,1,27,7,3,2,0,1.034466989,0
410,0,14,23,2,1,0,1.034466989,0
411,1,19,11,1,1,-1.331438047,-1.328088512,0
411,1,6,24,2,2,1.331438047,1.328088512,1.643167673
411,0,1,12,1,3,-1.331438047,-2.656177024,1.643167673
411,0,27,16,3,1,-1.331438047,-1.328088512,-1.643167673
411,1,25,8,3,2,1.331438047,0,1.643167673
411,0,1,20,1,2,0,0,1.643167673
411,1,24,15,2,1,1.331438047,0,0
411,1,25,9,3,2,-1.331438047,1.328088512,1.643167673
411,1,10,2,1,3,2.662876094,0,-1.643167673
411,1,4,24,2,2,0,1.328088512,0
411,1,16,8,3,3,1.331438047,-1.328088512,1.643167673
411,1,10,1,1,3,1.331438047,0,1.643167673
411,1,12,3,1,3,0,-2.656177024,-1.643167673
411,1,12,2,1,3,0,-2.656177024,-1.643167673
411,1,18,8,3,3,1.331438047,-1.328088512,1.643167673
411,0,15,5,2,3,-2.662876094,0,1.643167673
411,0,21,2,1,2,0,0,-3.286335345
411,0,23,5,2,2,-1.331438047,-1.328088512,0
411,1,4,22,2,2,0,1.328088512,0
411,0,26,18,3,1,0,1.328088512,-1.643167673
411,1,8,26,3,2,1.331438047,0,0
411,1,22,6,2,2,1.331438047,1.328088512,1.643167673
411,1,2,11,1,3,1.331438047,1.328088512,-1.643167673
411,1,24,5,2,2,-1.331438047,0,1.643167673
411,1,23,6,2,2,1.331438047,0,0
411,1,14,24,2,1,0,1.328088512,0
411,1,19,1,1,2,-1.331438047,0,1.643167673
411,0,3,19,1,2,0,0,-1.643167673
411,0,11,21,1,1,-1.331438047,-1.328088512,-1.643167673
411,1,23,4,2,2,0,0,-1.643167673
411,1,25,18,3,1,0,1.328088512,0
411,1,13,24,2,1,-1.331438047,1.328088512,0
411,0,5,14,2,3,-1.331438047,-1.328088512,1.643167673
411,0,12,21,1,1,0,2.656177024,-1.643167673
411,1,9,18,3,3,-1.331438047,0,1.643167673
411,0,7,17,3,3,0,2.656177024,-1.643167673
411,1,20,2,1,2,1.331438047,0,-1.643167673
411,0,18,27,3,1,-1.331438047,-1.328088512,-1.643167673
411,1,10,19,1,1,-2.662876094,0,0
411,0,7,16,3,3,-1.331438047,1.328088512,0
411,0,26,9,3,2,-1.331438047,1.328088512,0
411,0,1,21,1,2,-1.331438047,0,0
411,0,10,21,1,1,-2.662876094,0,-1.643167673
411,1,14,4,2,3,0,0,0
411,0,26,7,3,2,-1.331438047,2.656177024,-1.643167673
411,0,27,7,3,2,-2.662876094,0,-1.643167673
411,0,8,27,3,2,0,-2.656177024,0
411,0,26,16,3,1,0,1.328088512,-1.643167673
411,0,9,27,3,2,-2.662876094,-1.328088512,0
411,0,25,16,3,1,0,1.328088512,0
411,0,7,25,3,2,-1.331438047,2.656177024,0
411,0,5,13,2,3,0,-1.328088512,1.643167673
411,0,3,21,1,2,0,0,-3.286335345
411,1,11,3,1,3,1.331438047,1.328088512,-1.643167673
411,1,23,13,2,1,-1.331438047,0,-1.643167673
411,0,17,26,3,1,-1.331438047,0,0
411,0,20,10,1,1,-1.331438047,0,0
411,1,12,20,1,1,1.331438047,2.656177024,0
411,1,4,15,2,3,-1.331438047,1.328088512,0
411,1,19,12,1,1,0,2.656177024,0
411,0,9,17,3,3,0,1.328088512,0
411,0,22,14,2,1,0,1.328088512,0
411,1,3,20,1,2,1.331438047,0,-1.643167673
411,1,14,6,2,3,1.331438047,0,1.643167673
411,0,4,13,2,3,1.331438047,0,0
411,0,15,23,2,1,1.331438047,-1.328088512,-1.643167673
411,0,17,27,3,1,-2.662876094,-2.656177024,0
411,0,18,7,3,3,-1.331438047,1.328088512,0
411,1,3,10,1,3,2.662876094,0,-1.643167673
411,1,22,13,2,1,-1.331438047,1.328088512,0
411,0,23,14,2,1,0,0,-1.643167673
411,1,15,22,2,1,1.331438047,0,0
411,1,11,1,1,3,0,1.328088512,1.643167673
411,1,15,6,2,3,0,1.328088512,1.643167673
411,0,11,20,1,1,0,-1.328088512,0
411,1,6,13,2,3,2.662876094,0,1.643167673
411,0,5,22,2,2,-1.331438047,0,1.643167673
411,1,19,2,1,2,0,0,-1.643167673
411,1,8,17,3,3,2.662876094,0,0
411,1,25,17,3,1,-1.331438047,0,1.643167673
411,0,9,16,3,3,-1.331438047,0,1.643167673
411,0,2,12,1,3,0,-2.656177024,-1.643167673
411,1,11,3,1,3,1.331438047,1.328088512,-1.643167673
411,0,5,24,2,2,-1.331438047,0,1.643167673
411,0,16,25,3,1,0,1.328088512,0
411,0,13,22,2,1,-1.331438047,1.328088512,0
411,0,26,16,3,1,0,1.328088512,-1.643167673
411,1,23,6,2,2,1.331438047,0,0
411,1,6,24,2,2,1.331438047,1.328088512,1.643167673
411,0,1,19,1,2,-1.331438047,0,1.643167673
411,0,18,25,3,1,0,1.328088512,0
411,1,4,22,2,2,0,1.328088512,0
411,1,3,20,1,2,1.331438047,0,-1.643167673
411,1,4,24,2,2,0,1.328088512,0
411,1,1,20,1,2,0,0,1.643167673
411,1,26,8,3,2,1.331438047,0,0
411,1,13,24,2,1,-1.331438047,1.328088512,0
411,0,26,7,3,2,-1.331438047,2.656177024,-1.643167673
411,1,19,2,1,2,0,0,-1.643167673
411,1,3,10,1,3,2.662876094,0,-1.643167673
411,1,6,15,2,3,0,1.328088512,1.643167673
411,1,10,19,1,1,-2.662876094,0,0
411,0,15,22,2,1,1.331438047,0,0
411,1,12,20,1,1,1.331438047,2.656177024,0
411,0,26,18,3,1,0,1.328088512,-1.643167673
411,0,21,10,1,1,-2.662876094,0,-1.643167673
411,0,23,5,2,2,-1.331438047,-1.328088512,0
411,0,5,13,2,3,0,-1.328088512,1.643167673
411,0,12,3,1,3,0,-2.656177024,-1.643167673
411,1,14,4,2,3,0,0,0
411,1,6,22,2,2,1.331438047,1.328088512,1.643167673
411,0,11,20,1,1,0,-1.328088512,0
411,0,9,25,3,2,-1.331438047,1.328088512,1.643167673
411,0,22,5,2,2,-1.331438047,0,1.643167673
411,1,16,8,3,3,1.331438047,-1.328088512,1.643167673
411,0,1,12,1,3,-1.331438047,-2.656177024,1.643167673
411,1,4,13,2,3,1.331438047,0,0
411,0,3,21,1,2,0,0,-3.286335345
411,0,5,14,2,3,-1.331438047,-1.328088512,1.643167673
411,1,10,2,1,3,2.662876094,0,-1.643167673
411,0,20,10,1,1,-1.331438047,0,0
411,0,16,7,3,3,-1.331438047,1.328088512,0
411,1,19,11,1,1,-1.331438047,-1.328088512,0
411,1,12,21,1,1,0,2.656177024,-1.643167673
411,0,17,25,3,1,-1.331438047,0,1.643167673
411,0,9,18,3,3,-1.331438047,0,1.643167673
411,1,6,14,2,3,1.331438047,0,1.643167673
411,1,24,14,2,1,0,1.328088512,0
411,0,21,11,1,1,-1.331438047,-1.328088512,-1.643167673
411,1,13,6,2,3,2.662876094,0,1.643167673
411,1,2,20,1,2,1.331438047,0,-1.643167673
411,0,13,23,2,1,-1.331438047,0,-1.643167673
411,0,26,9,3,2,-1.331438047,1.328088512,0
411,1,11,2,1,3,1.331438047,1.328088512,-1.643167673
411,0,22,14,2,1,0,1.328088512,0
411,1,8,17,3,3,2.662876094,0,0
411,0,9,17,3,3,0,1.328088512,0
411,0,9,27,3,2,-2.662876094,-1.328088512,0
411,1,21,2,1,2,0,0,-3.286335345
411,1,27,8,3,2,0,-2.656177024,0
411,1,19,12,1,1,0,2.656177024,0
411,0,25,7,3,2,-1.331438047,2.656177024,0
411,0,17,26,3,1,-1.331438047,0,0
411,0,18,27,3,1,-1.331438047,-1.328088512,-1.643167673
411,0,16,27,3,1,-1.331438047,-1.328088512,-1.643167673
411,1,23,14,2,1,0,0,-1.643167673
411,0,7,18,3,3,-1.331438047,1.328088512,0
411,1,10,1,1,3,1.331438047,0,1.643167673
411,1,4,15,2,3,-1.331438047,1.328088512,0
411,0,17,7,3,3,0,2.656177024,-1.643167673
411,1,27,17,3,1,-2.662876094,-2.656177024,0
411,0,24,15,2,1,1.331438047,0,0
411,1,23,4,2,2,0,0,-1.643167673
411,0,1,21,1,2,-1.331438047,0,0
411,0,5,15,2,3,-2.662876094,0,1.643167673
411,0,25,8,3,2,1.331438047,0,1.643167673
411,1,11,1,1,3,0,1.328088512,1.643167673
411,1,8,18,3,3,1.331438047,-1.328088512,1.643167673
411,1,3,19,1,2,0,0,-1.643167673
411,0,16,9,3,3,-1.331438047,0,1.643167673
411,0,23,15,2,1,1.331438047,-1.328088512,-1.643167673
411,0,7,27,3,2,-2.662876094,0,-1.643167673
412,1,16,27,3,1,-1.077364509,1.83995018,0.827170192
412,1,5,13,2,3,2.154729018,-0.91997509,0.827170192
412,1,12,21,1,1,NaN,-0.91997509,1.654340384
412,1,22,6,2,2,-1.077364509,2.759925271,2.481510576
412,0,25,8,3,2,1.077364509,1.83995018,0
412,0,8,26,3,2,-1.077364509,0,0
412,1,6,13,2,3,0,0.91997509,1.654340384
412,0,21,1,1,2,1.077364509,0,1.654340384
412,0,1,10,1,3,2.154729018,-0.91997509,2.481510576
412,1,11,1,1,3,1.077364509,1.83995018,2.481510576
412,0,8,16,3,3,1.077364509,0,0
412,0,7,26,3,2,-1.077364509,-1.83995018,-0.827170192
412,1,9,25,3,2,1.077364509,0,0
412,0,21,11,1,1,0,-1.83995018,-0.827170192
412,0,1,20,1,2,2.154729018,0.91997509,0
412,0,9,16,3,3,1.077364509,-1.83995018,0
412,1,6,24,2,2,0,NaN,1.654340384
412,0,26,9,3,2,-1.077364509,-1.83995018,0
412,0,27,18,3,1,0,0.91997509,0
412,0,17,7,3,3,1.077364509,-1.83995018,-0.827170192
412,1,15,6,2,3,0,0,1.654340384
412,0,4,24,2,2,-1.077364509,NaN,-0.827170192
412,1,14,22,2,1,0,2.759925271,0.827170192
412,1,18,9,3,3,0,-0.91997509,0.827170192
412,1,10,20,1,1,0,1.83995018,-2.481510576
412,1,10,3,1,3,1.077364509,-1.83995018,0
412,0,17,8,3,3,1.077364509,0,0
412,0,12,1,1,3,NaN,0.91997509,0
412,1,6,23,2,2,1.077364509,2.759925271,1.654340384
412,1,4,22,2,2,-2.154729018,1.83995018,0
412,0,21,3,1,2,0,-0.91997509,-0.827170192
412,0,13,24,2,1,0,NaN,0
412,0,18,25,3,1,1.077364509,0.91997509,-0.827170192
412,0,27,9,3,2,0,0,0.827170192
412,0,23,13,2,1,1.077364509,1.83995018,0
412,1,10,19,1,1,-1.077364509,1.83995018,0
412,1,9,17,3,3,1.077364509,-1.83995018,0
412,0,7,25,3,2,1.077364509,0,-0.827170192
412,1,22,5,2,2,1.077364509,0.91997509,1.654340384
412,0,23,5,2,2,3.232093528,0.91997509,0.827170192
412,0,12,2,1,3,NaN,-0.91997509,-1.654340384
412,0,21,10,1,1,-1.077364509,0.91997509,-0.827170192
412,0,10,2,1,3,2.154729018,-2.759925271,0.827170192
412,1,20,3,1,2,1.077364509,0,-2.481510576
412,1,3,11,1,3,0,0.91997509,0
412,0,23,15,2,1,1.077364509,2.759925271,0
412,0,7,16,3,3,1.077364509,-1.83995018,-0.827170192
412,0,24,14,2,1,1.077364509,NaN,0
412,1,19,3,1,2,0,0,0
412,0,15,5,2,3,2.154729018,-1.83995018,0.827170192
412,0,16,25,3,1,0,1.83995018,0
412,0,14,5,2,3,1.077364509,-1.83995018,0.827170192
412,0,20,2,1,2,2.154729018,-0.91997509,-1.654340384
412,1,4,14,2,3,-2.154729018,-0.91997509,-0.827170192
412,1,8,18,3,3,0,0.91997509,0.827170192
412,1,11,2,1,3,1.077364509,0,0.827170192
412,0,14,23,2,1,2.154729018,2.759925271,0
412,1,2,21,1,2,1.077364509,-1.83995018,0
412,0,15,24,2,1,0,NaN,0
412,1,4,15,2,3,-1.077364509,-0.91997509,-0.827170192
412,0,22,15,2,1,-1.077364509,2.759925271,0.827170192
412,0,3,12,1,3,NaN,0,-2.481510576
412,0,25,17,3,1,0,1.83995018,0
412,1,12,19,1,1,NaN,0,2.481510576
412,0,4,23,2,2,0,1.83995018,-0.827170192
412,0,26,18,3,1,-1.077364509,-0.91997509,-0.827170192
412,1,22,13,2,1,-1.077364509,1.83995018,0.827170192
412,1,14,6,2,3,-1.077364509,0,1.654340384
412,1,13,4,2,3,-1.077364509,0,-0.827170192
412,1,11,20,1,1,1.077364509,-0.91997509,-2.481510576
412,1,26,16,3,1,-2.154729018,0,0
412,0,17,27,3,1,-1.077364509,1.83995018,0.827170192
412,0,27,7,3,2,0,0,0
412,1,24,5,2,2,2.154729018,NaN,0.827170192
412,0,7,18,3,3,0,-0.91997509,0
412,1,2,19,1,2,1.077364509,-0.91997509,0.827170192
412,1,19,11,1,1,0,-0.91997509,0
412,0,17,26,3,1,-2.154729018,0,0
412,0,27,8,3,2,0,1.83995018,0.827170192
412,0,1,19,1,2,1.077364509,0.91997509,2.481510576
412,1,20,12,1,1,NaN,0,0
412,1,12,19,1,1,NaN,0,2.481510576
412,1,22,6,2,2,-1.077364509,2.759925271,2.481510576
412,0,10,20,1,1,0,1.83995018,-2.481510576
412,1,19,10,1,1,-1.077364509,1.83995018,0
412,1,23,6,2,2,1.077364509,2.759925271,1.654340384
412,0,21,11,1,1,0,-1.83995018,-0.827170192
412,1,9,25,3,2,1.077364509,0,0
412,0,24,4,2,2,-1.077364509,NaN,-0.827170192
412,1,16,25,3,1,0,1.83995018,0
412,1,5,24,2,2,2.154729018,NaN,0.827170192
412,0,25,7,3,2,1.077364509,0,-0.827170192
412,0,25,18,3,1,1.077364509,0.91997509,-0.827170192
412,0,2,20,1,2,2.154729018,-0.91997509,-1.654340384
412,0,1,11,1,3,1.077364509,1.83995018,2.481510576
412,0,12,1,1,3,NaN,0.91997509,0
412,1,16,27,3,1,-1.077364509,1.83995018,0.827170192
412,0,18,7,3,3,0,-0.91997509,0
412,1,9,18,3,3,0,-0.91997509,0.827170192
412,0,1,10,1,3,2.154729018,-0.91997509,2.481510576
412,1,9,26,3,2,-1.077364509,-1.83995018,0
412,0,2,21,1,2,1.077364509,-1.83995018,0
412,0,15,23,2,1,1.077364509,2.759925271,0
412,0,12,3,1,3,NaN,0,-2.481510576
412,1,11,19,1,1,0,-0.91997509,0
412,1,3,19,1,2,0,0,0
412,0,20,3,1,2,1.077364509,0,-2.481510576
412,0,7,27,3,2,0,0,0
412,1,6,14,2,3,-1.077364509,0,1.654340384
412,0,4,23,2,2,0,1.83995018,-0.827170192
412,0,23,13,2,1,1.077364509,1.83995018,0
412,1,22,14,2,1,0,2.759925271,0.827170192
412,0,14,23,2,1,2.154729018,2.759925271,0
412,0,18,27,3,1,0,0.91997509,0
412,0,3,21,1,2,0,-0.91997509,-0.827170192
412,1,19,2,1,2,1.077364509,-0.91997509,0.827170192
412,0,26,7,3,2,-1.077364509,-1.83995018,-0.827170192
412,0,26,18,3,1,-1.077364509,-0.91997509,-0.827170192
412,0,3,11,1,3,0,0.91997509,0
412,0,1,19,1,2,1.077364509,0.91997509,2.481510576
412,0,4,14,2,3,-2.154729018,-0.91997509,-0.827170192
412,0,17,8,3,3,1.077364509,0,0
412,1,9,17,3,3,1.077364509,-1.83995018,0
412,0,25,8,3,2,1.077364509,1.83995018,0
412,0,27,17,3,1,-1.077364509,1.83995018,0.827170192
412,0,27,8,3,2,0,1.83995018,0.827170192
412,0,8,16,3,3,1.077364509,0,0
412,0,20,1,1,2,2.154729018,0.91997509,0
412,0,7,16,3,3,1.077364509,-1.83995018,-0.827170192
412,1,16,26,3,1,-2.154729018,0,0
412,0,27,9,3,2,0,0,0.827170192
412,0,24,14,2,1,1.077364509,NaN,0
412,0,20,12,1,1,NaN,0,0
412,1,5,15,2,3,2.154729018,-1.83995018,0.827170192
412,0,22,13,2,1,-1.077364509,1.83995018,0.827170192
412,0,3,10,1,3,1.077364509,-1.83995018,0
412,0,16,9,3,3,1.077364509,-1.83995018,0
412,0,26,17,3,1,-2.154729018,0,0
412,0,17,7,3,3,1.077364509,-1.83995018,-0.827170192
412,0,24,15,2,1,0,NaN,0
412,1,5,23,2,2,3.232093528,0.91997509,0.827170192
412,1,5,14,2,3,1.077364509,-1.83995018,0.827170192
412,0,22,4,2,2,-2.154729018,1.83995018,0
412,1,15,22,2,1,-1.077364509,2.759925271,0.827170192
412,1,15,6,2,3,0,0,1.654340384
412,0,20,11,1,1,1.077364509,-0.91997509,-2.481510576
412,0,17,25,3,1,0,1.83995018,0
412,0,21,12,1,1,NaN,-0.91997509,1.654340384
412,1,8,18,3,3,0,0.91997509,0.827170192
412,0,11,2,1,3,1.077364509,0,0.827170192
412,0,15,4,2,3,-1.077364509,-0.91997509,-0.827170192
412,0,21,1,1,2,1.077364509,0,1.654340384
412,0,13,24,2,1,0,NaN,0
412,1,5,13,2,3,2.154729018,-0.91997509,0.827170192
412,1,6,13,2,3,0,0.91997509,1.654340384
412,1,5,22,2,2,1.077364509,0.91997509,1.654340384
412,1,6,24,2,2,0,NaN,1.654340384
412,0,21,10,1,1,-1.077364509,0.91997509,-0.827170192
412,1,8,26,3,2,-1.077364509,0,0
412,0,13,4,2,3,-1.077364509,0,-0.827170192
412,0,12,2,1,3,NaN,-0.91997509,-1.654340384
412,1,2,10,1,3,2.154729018,-2.759925271,0.827170192
413,1,8,25,3,2,1.443375673,2.497999199,2.945941518
413,1,17,27,3,1,1.443375673,-1.2489996,-0.981980506
413,0,20,10,1,1,0,1.2489996,1.963961012
413,1,15,24,2,1,NaN,0,0.981980506
413,1,2,11,1,3,0,0,-0.981980506
413,1,26,16,3,1,0,0,1.963961012
413,1,22,13,2,1,0,1.2489996,0.981980506
413,1,7,17,3,3,-2.886751346,2.497999199,0.981980506
413,0,13,24,2,1,NaN,2.497999199,0.981980506
413,1,14,6,2,3,0,0,0.981980506
413,0,8,26,3,2,2.886751346,1.2489996,1.963961012
413,1,7,26,3,2,0,2.497999199,0.981980506
413,0,1,10,1,3,1.443375673,1.2489996,0
413,0,9,26,3,2,1.443375673,1.2489996,0
413,0,1,12,1,3,1.443375673,1.2489996,0
413,1,12,19,1,1,0,0,0
413,1,20,11,1,1,1.443375673,1.2489996,1.963961012
413,1,23,5,2,2,1.443375673,2.497999199,2.945941518
413,1,27,8,3,2,1.443375673,0,0.981980506
413,0,24,5,2,2,NaN,1.2489996,1.963961012
413,0,3,11,1,3,0,1.2489996,-1.963961012
413,1,2,19,1,2,1.443375673,0,-0.981980506
413,0,3,20,1,2,1.443375673,2.497999199,0
413,0,20,1,1,2,1.443375673,2.497999199,1.963961012
413,1,27,7,3,2,-1.443375673,1.2489996,0
413,0,24,14,2,1,NaN,1.2489996,0.981980506
413,1,13,5,2,3,0,-1.2489996,0.981980506
413,1,23,14,2,1,0,2.497999199,1.963961012
413,1,27,18,3,1,0,0,0.981980506
413,0,24,4,2,2,NaN,1.2489996,1.963961012
413,1,11,21,1,1,1.443375673,0,1.963961012
413,0,3,19,1,2,1.443375673,1.2489996,-1.963961012
413,0,16,9,3,3,1.443375673,1.2489996,-1.963961012
413,1,7,16,3,3,0,2.497999199,-0.981980506
413,1,18,25,3,1,0,2.497999199,2.945941518
413,1,19,11,1,1,1.443375673,0,0
413,1,25,7,3,2,-1.443375673,3.746998799,1.963961012
413,1,2,10,1,3,1.443375673,0,-0.981980506
413,1,3,21,1,2,1.443375673,1.2489996,0
413,1,12,20,1,1,0,1.2489996,1.963961012
413,1,6,13,2,3,-1.443375673,-1.2489996,0.981980506
413,1,18,7,3,3,-1.443375673,1.2489996,-0.981980506
413,0,4,15,2,3,0,1.2489996,0.981980506
413,1,21,2,1,2,1.443375673,0,0.981980506
413,1,18,8,3,3,1.443375673,0,0
413,0,12,3,1,3,1.443375673,1.2489996,-1.963961012
413,1,20,2,1,2,1.443375673,1.2489996,0.981980506
413,0,10,19,1,1,0,0,0
413,1,16,27,3,1,-1.443375673,-1.2489996,0.981980506
413,1,25,17,3,1,1.443375673,1.2489996,0.981980506
413,0,5,15,2,3,0,1.2489996,0.981980506
413,1,26,18,3,1,1.443375673,1.2489996,1.963961012
413,1,6,22,2,2,-1.443375673,0,1.963961012
413,0,24,6,2,2,NaN,1.2489996,1.963961012
413,1,6,23,2,2,0,2.497999199,2.945941518
413,1,8,17,3,3,0,1.2489996,1.963961012
413,0,8,16,3,3,2.886751346,1.2489996,0
413,0,4,14,2,3,1.443375673,0,0.981980506
413,1,13,23,2,1,1.443375673,3.746998799,1.963961012
413,0,18,9,3,3,0,0,-1.963961012
413,1,9,17,3,3,-1.443375673,1.2489996,0
413,1,16,25,3,1,-1.443375673,1.2489996,2.945941518
413,1,9,27,3,2,0,0,-0.981980506
413,0,26,17,3,1,2.886751346,0,0
413,0,22,14,2,1,-1.443375673,0,0.981980506
413,0,6,15,2,3,-1.443375673,1.2489996,0.981980506
413,1,4,23,2,2,1.443375673,2.497999199,2.945941518
413,0,21,10,1,1,0,0,1.963961012
413,1,13,4,2,3,0,-1.2489996,0.981980506
413,0,1,19,1,2,1.443375673,1.2489996,0
413,0,2,12,1,3,1.443375673,0,-0.981980506
413,0,3,10,1,3,1.443375673,1.2489996,-1.963961012
413,1,22,5,2,2,0,0,1.963961012
413,0,5,14,2,3,1.443375673,0,0.981980506
413,1,23,15,2,1,1.443375673,1.2489996,1.963961012
413,0,4,22,2,2,0,0,1.963961012
413,1,25,9,3,2,0,2.497999199,0.981980506
413,0,1,21,1,2,1.443375673,1.2489996,1.963961012
413,0,11,1,1,3,0,1.2489996,0
413,1,21,12,1,1,0,0,1.963961012
413,1,22,15,2,1,0,-1.2489996,0.981980506
413,1,21,12,1,1,0,0,1.963961012
413,0,3,12,1,3,1.443375673,1.2489996,-1.963961012
413,1,7,16,3,3,0,2.497999199,-0.981980506
413,1,23,15,2,1,1.443375673,1.2489996,1.963961012
413,0,4,15,2,3,0,1.2489996,0.981980506
413,0,14,22,2,1,-1.443375673,0,0.981980506
413,0,1,12,1,3,1.443375673,1.2489996,0
413,0,19,1,1,2,1.443375673,1.2489996,0
413,1,26,7,3,2,0,2.497999199,0.981980506
413,0,26,17,3,1,2.886751346,0,0
413,0,10,21,1,1,0,0,1.963961012
413,1,5,23,2,2,1.443375673,2.497999199,2.945941518
413,1,7,18,3,3,-1.443375673,1.2489996,-0.981980506
413,1,21,11,1,1,1.443375673,0,1.963961012
413,0,11,3,1,3,0,1.2489996,-1.963961012
413,1,16,8,3,3,2.886751346,1.2489996,0
413,0,24,6,2,2,NaN,1.2489996,1.963961012
413,0,20,10,1,1,0,1.2489996,1.963961012
413,0,13,24,2,1,NaN,2.497999199,0.981980506
413,0,24,14,2,1,NaN,1.2489996,0.981980506
413,0,15,6,2,3,-1.443375673,1.2489996,0.981980506
413,0,16,9,3,3,1.443375673,1.2489996,-1.963961012
413,1,2,11,1,3,0,0,-0.981980506
413,1,14,4,2,3,1.443375673,0,0.981980506
413,1,25,8,3,2,1.443375673,2.497999199,2.945941518
413,1,14,6,2,3,0,0,0.981980506
413,0,5,15,2,3,0,1.2489996,0.981980506
413,0,8,18,3,3,1.443375673,0,0
413,1,2,20,1,2,1.443375673,1.2489996,0.981980506
413,0,13,22,2,1,0,1.2489996,0.981980506
413,1,20,3,1,2,1.443375673,2.497999199,0
413,1,5,22,2,2,0,0,1.963961012
413,1,13,4,2,3,0,-1.2489996,0.981980506
413,1,22,4,2,2,0,0,1.963961012
413,1,2,21,1,2,1.443375673,0,0.981980506
413,0,21,1,1,2,1.443375673,1.2489996,1.963961012
413,0,4,24,2,2,NaN,1.2489996,1.963961012
413,0,10,19,1,1,0,0,0
413,0,3,21,1,2,1.443375673,1.2489996,0
413,0,25,17,3,1,1.443375673,1.2489996,0.981980506
413,1,23,4,2,2,1.443375673,2.497999199,2.945941518
413,1,27,9,3,2,0,0,-0.981980506
413,1,25,9,3,2,0,2.497999199,0.981980506
413,0,20,1,1,2,1.443375673,2.497999199,1.963961012
413,1,7,27,3,2,-1.443375673,1.2489996,0
413,1,27,16,3,1,-1.443375673,-1.2489996,0.981980506
413,1,23,13,2,1,1.443375673,3.746998799,1.963961012
413,1,16,25,3,1,-1.443375673,1.2489996,2.945941518
413,1,19,11,1,1,1.443375673,0,0
413,1,23,14,2,1,0,2.497999199,1.963961012
413,0,2,12,1,3,1.443375673,0,-0.981980506
413,1,20,11,1,1,1.443375673,1.2489996,1.963961012
413,1,17,27,3,1,1.443375673,-1.2489996,-0.981980506
413,0,24,5,2,2,NaN,1.2489996,1.963961012
413,0,24,15,2,1,NaN,0,0.981980506
413,0,26,9,3,2,1.443375673,1.2489996,0
413,0,11,1,1,3,0,1.2489996,0
413,1,12,19,1,1,0,0,0
413,1,13,6,2,3,-1.443375673,-1.2489996,0.981980506
413,1,17,8,3,3,0,1.2489996,1.963961012
413,1,15,22,2,1,0,-1.2489996,0.981980506
413,1,3,10,1,3,1.443375673,1.2489996,-1.963961012
413,1,27,8,3,2,1.443375673,0,0.981980506
413,0,25,7,3,2,-1.443375673,3.746998799,1.963961012
413,0,17,7,3,3,-2.886751346,2.497999199,0.981980506
413,0,19,3,1,2,1.443375673,1.2489996,-1.963961012
413,1,10,2,1,3,1.443375673,0,-0.981980506
413,0,1,10,1,3,1.443375673,1.2489996,0
413,1,14,5,2,3,1.443375673,0,0.981980506
413,1,8,26,3,2,2.886751346,1.2489996,1.963961012
413,1,9,17,3,3,-1.443375673,1.2489996,0
413,1,22,6,2,2,-1.443375673,0,1.963961012
413,0,9,18,3,3,0,0,-1.963961012
413,1,5,13,2,3,0,-1.2489996,0.981980506
413,1,25,18,3,1,0,2.497999199,2.945941518
413,1,26,16,3,1,0,0,1.963961012
413,1,2,19,1,2,1.443375673,0,-0.981980506
413,1,18,27,3,1,0,0,0.981980506
413,0,26,18,3,1,1.443375673,1.2489996,1.963961012
413,1,20,12,1,1,0,1.2489996,1.963961012
413,1,6,23,2,2,0,2.497999199,2.945941518
414,0,7,17,3,3,NaN,1.821078398,0
414,1,13,23,2,1,2.717786533,1.821078398,2.543628527
414,0,2,20,1,2,0,0,0
414,1,17,9,3,3,0,-1.821078398,0
414,0,4,24,2,2,0,0,0
414,1,18,9,3,3,0,-1.821078398,0
414,1,9,26,3,2,0,0,1.271814263
414,1,10,20,1,1,-2.717786533,0,0
414,0,26,17,3,1,0,1.821078398,1.271814263
